puuid,platform,match_routing
iRRlSVbSQARkUNBdXTocxW6ENnzMCihwOyuDgSbeT6WU8WvgA0r82OMjnOqK9H9DaNwWyP7-TfQdSw,na1,americas
GvOUyJwdKrMDMyhLDHPiB72PC4QmMPHfjJRd3huq_mksy5W7M02YD49xna4nhgSlabFLg3Z3Pvkprw,euw1,europe
_GM7ZwEBon2VIo6VO7qLTCE14fUFi8fTvNisZSkLGss8fLbNLDGckpzJ93mdOCrp2ATJjLnllg2Y0w,vn2,sea
1V_AL9a-0bBUgYd1LBZo9KkLyPIXrimhquUxGtULM8KwBWn3OIKASDZSN6uSWjbSb6kYzp-WEeiz4Q,euw1,europe
rZcxsItb0H_fw3MjmH1CWYDxpUmaWQBbQk0DXcxQk9I8ibVlbTUlhyz_6wmZXAsBPbGHZM8Jq2C8rQ,kr,asia
uUyWSYLXIpLLYgv0zl152gQQXa0v1TlWnYhmkhhF5BevPWQxXZEkMqyXTDp0wtApdIcSMzP-F-NHrA,euw1,europe
q17tsXdNbEQmH6tzZ-Zqm_59kY5sMx4WIr1qJCBcSFMNoo3SE_8FSJCAdPVZuKhPv3sOfPoZiWyxxg,kr,asia
fcannbdC4-HVGXKM1KxsK99RQaTLTXSBH71f2yauKy58B79GzDQtP6Q9WsvBg_sxMT7Y6-6804__vQ,kr,asia
PespbTylDW2I6ZiVaUVnx6e0pCcWNarkSl_7Rap1gx9hojMCd5PUludFqFi2jd2Ui_BqMyiZdnj3sA,na1,americas
z8El_PANNGr4U_uj8LX_ffee2QNN2o09ND2vSsFVODGd4MtcBGjFJU1P9Ywaa1ZQ40VhA156XT6r7A,vn2,sea
wLBcRRmOxptd9yRxDw6XFA3rDRid6dmwR85FGSwjMCptQ3ATb0f3FybC4CAMyThmD1mzd2d4Pam--Q,euw1,europe
KVzU1-uk3GEyv4jUW88u4hxZYWfjKSZn3hCYmo6-QGEOmz-6eyYqguyOuVzG2AmxxVlYpznSrk6UvA,vn2,sea
LKXx4Uvcj0CSXU9J0MP8q-pEMm17veyrLovmBxBHPqf-_2AsFz6_NQRmNJP_wus_JnLSyQnHsuurmw,kr,asia
M-lnP8_KRKCXPK674IB7sl5J_owuUm0IuOt4I8WU79ShoimVI0tFYYcM65JjaYsEXjlF-wvZ8TiJxQ,kr,asia
VyCrM6GjEESk9fthajZG53NLtmLb_w2tRt-NfZ4PQZS_KZU28Fsa5YlfV7Nxqi7JA6x3TdquJYBu5Q,euw1,europe
y3-QwbaBUQCZe3y6oKr63TGQ2YT43cIo_oze06I2UNLcVNnVGTlmn8JouzNbGDrOTsTKttzaErB8hg,kr,asia
09So3FipGgL6MBK6D_rjZzb_uwMWf6Cl0ImgsHsqnSabohFEItrk-r3UbAc-CHx_bqI2IkP2u76iYw,na1,americas
hJuLU94wTdhZkvWD39tOHfhS6mMBsqp3gV25ZUl_8FPrLoXdrYjKMRVvXNFIZv5GKQFeFkDeDtOSbg,vn2,sea
hDFkAe4vUD-gfBfehQYyNUrMdTGH7s59lH8C_L-1H3Ufjq2k6DejWu6mxGm52EqtU3IFo3B3tlI8OA,na1,americas
L0fc-bCKusMSU3xLmJnnWwnZtOKA_NwEMFzjDLcJ1xZf0W4eiF-9WiXYBrA638IoDPZ6GR8QBlzKGQ,na1,americas
DpOYGrKYlSGofmuMfZCJ7Wo_BnpjDaD-6uNYeo9ffF5Yrme2bnhqa06CwU4fDEIiArpxHJustlGzHQ,vn2,sea
vP4iymhuNFEWbasZbiDlajfd1f6PIlF_1yHwFVk6zCGW0l5zNGVLAvdXJBacL_eil7YYHI5cJk0r2Q,euw1,europe
Lzl6JHE91l61b7fumw6YiDP3ObEuvD2RHHT9qXdusPPBFZkxnVtm5TKpJE2mbNg6fjOBOylzqVtO-A,kr,asia
mTMszT3v0CYEN_N-oZTd29MPyt670vxakdznE1AsyIOYD8js9SH2GxNyTtGrieNKTOQ1YsWdu77BVg,kr,asia
9o2XBUtKIaYQXLkH2O43CNXYsTLxa3JiuoTLT7K2apk4cWVTMakIuARCgmJeyOcNWYOrD7hoLFyEDw,kr,asia
3EQdwS688bX8NSkip3civ2aDeqjHXdbhUZZTojkIVx_DHWtigoP9TI6rxALyqW654_nmn1SAdrBcEQ,na1,americas
8XLyCvebzxsJgOwc3YZP3EMEezc47yWdX-jz09O_TkTlBy24kjaHtfucKC4ky_K2SpVM5nzzsrglIw,na1,americas
B0GXUAOwHbFMuYBEWZ4CNt-qHgu9ZJg5KuixgW8nxBYGO8bnMYStKoIevGsS8mNfiVewPTVibvJWxg,kr,asia
6HTC34ZH9JgrrIwJ-TaWmf1yMiDmXdPe7G_LRrcEGcDZaMTUhCW6lugJBe5yDNHO5ZhAAGwIqGwfYg,na1,americas
4h6BfYSzA4QLNL2i_H1O0z3awaWBewJRJFoHUn3vTDQ1MzvjvY4Hf1uYjNS9DzCIWNlwnGx7jEDVbA,kr,asia
32kxYSaIuoAf9SPDZOcawyw6EC2mx2shRry0SKoCFOsd8a0aRWrFgHI0dkVWtgjU98NUpwSqAaXhqg,euw1,europe
p02z7Mo8yzz5AW2CsS9zc9AX4erqLZ_IsaPO0RKRs48SIbyqc_2_cy884N4QqkpQB4Ls7Fo-FrAAbw,na1,americas
R270tDlmjZDEbp-g1QiTpw9Ps_hRIi0hncJenM2p7N_WNemUP79cERVUbfNtsLMdHPJN59xkhAsfZQ,na1,americas
_hjBNafWxMwgTYxK5bCZVUP4F8CgJtU01P2Y6Q6TJUJIOkQxbSDilcJKR3grEG-zCZxfwX176ywqjg,kr,asia
QntiQbsSaiq0miQI-liMCNU-khS-tyhHbCtQURRp7UEwINLIgbcI7YCAU9-TbYK_A0sRyr4czdP93Q,vn2,sea
s_yEYztigjRWTI-eAq1OfojhfJCwWfdfy-z0WZAotXY3umRdluwMbBrvZ5-H_SRxaAdEDojJ2BX_tQ,vn2,sea
gud6MudR5bEpdfMu4_WIyDdHRMwQ-OqjZFMyRE_3rVujrs-mVfNi99Yb7WR6Q6I2wGsUW4HGHm299Q,kr,asia
SUWgadNvokQE092ZMQ08S6p1zlax76HXeCRWbnJ8eZDCdV8uTb7ErZUUcLB2DiG_lVop-EZ0D8vKDg,euw1,europe
oLVYST7sLQ6ywmx-4To-fybrVPiRLCsukaKx1ILEWNGA7kIy5GADBqfMZOy0DFkusFHk7U3cb33uvg,na1,americas
wWMnRHOjlYpMnPZbNIyK9UigrXdnGmhinhGoPIYHsFWNt3ueNH6pe9vCqSnzW5w56Ny_9Lr_h21C6A,na1,americas
MkdAFR24O5UpfqsQy1G-QuKWvjGMWsbMlxua8Uk3lmL3ZTd_jLvp6zrXZ00-zfVMx6HKkOKbbCrTVg,kr,asia
NVezZcuTYaisD7mAJJqjs0JkSIWuMoYlK62uF1FVC5yPmvemQlB1Fx5U9aY6zjJQIPvJdHcNckGvUQ,na1,americas
cdBWvPoPUMZuF-wtyOCTXd3bDhXqfOVsui1t7L6SQlOj_5QAOWgHqkrdhRuFli5bklmH-q7_EzT8KA,na1,americas
B97-GA9yzd0mW7-0Pb2xDOGHDjrIb6SoJiBlD4ehQOfx2lfl0TEjXDbg_A0JEjvGI1lGWmyTEpFrSw,kr,asia
cy5Z-9_A76faZ_nSLchlQlgaDssHBKEnLhbrm4V8g13sZq9ZAiYyXBy5yGjKdEGcnDfuY-jyBGsyVw,kr,asia
gueqjQnnEKvfQCJDKJoCifk0IZEeOnBD7TswPn6rZ6_Twi0hvCjA-xNce9P_bHEoSo5GVY7b2y_jRg,vn2,sea
qQwaq05xEQqdB1IWfW3ck8cubiABwj-Tm-TDxw5EubahqWmF9-1caUq7D-72RBX8f7tnfxVCdRnRjA,na1,americas
IDTvTscBclJfc81yUL1VNHpn8znUQdWPHvzI3_N-nVE0XEb1jFkDVkTnEOuzRNOINxEUxlK9q1a6WQ,vn2,sea
dsa3J1FMe8cVYbEVmJ8MxXqnxF5cYYCRs1k3yCW0tHiljuvA69H-VO5PkiGeUe9jV2GHohAaxgC5Iw,kr,asia
jbskCwfIazVaM6QdRxEo0d5mP8satTaNFfpOT9qIgWue3PUtpxZVi0OPW5fov7lOorJuQikOspvXMQ,kr,asia
JN_dZ1q3o-JdMv2QSXIvR4OgrLIgFVO0_d8vMws7anxo0Luc91S5bOd75PdklxYqPzinKopNhzvz2g,kr,asia
IyRysTazGqLlzlStalHd6RhqLKktxh3CwqKTMDK9cTfCrycftb3vYKTQcnbmnHjaG6YcJaVLRJv1MQ,euw1,europe
iTLUzLY0QrCYcWbM4g89aF85Lpe_EhWtvCVNi53kDEZDKxE2wwQ1GSBJoYy9EoFr49BbBz5Zo-CMZg,kr,asia
_Eb2qDRkUeftKyf2px2Klop38k_RRUfah0cvSM2wMf2OHIN0j0xQ8pfIWbNKqbm3BUGGUgpXDL3nzg,euw1,europe
Fja1ZFWo4UfwVDo2ydBTPievaVXQZjPcrBRrc0GUOnDsxeD7RyJDTGErBbiwKx44i1X5LjfX2te9DQ,vn2,sea
savg0CIeCcLY-WOoHHnz5U-b6oSbLzhVIUawKAX-r2pVw4holE4GHjKH0ZxqOfkyANSHqfz5Qgg3lQ,vn2,sea
SofIef6j3a33aKdWN1SFbgWDWLIjF-rkGi3tKfrr92lbAr7NFLRH73e2sqyNfV2q3GtLrUIz5RoWsA,euw1,europe
Us4Jv7xHkHTqMnNlheG2ifD_7tZ3oVQFygY7SJFp8WhWObxBk2szWZouJ-U7UEai8sWRklcfneOZtA,na1,americas
7Jceu7nbmt1Twq9qEKeLTqo_MD-apSiq6JVu0GgycakjoWXXY-Kz3uS4CdwSoDr1mswTXYJzWc3-Xg,kr,asia
xK1nvn0S-D9iUQmu0zRaXcgO2HLbVn11pnzDVUFTYp2LOG002-yIsW6VbIKguxKt1kOi5hzwaxpyuA,vn2,sea
Pw669H3X3GMZaITFf4B6-6HhCu9EVoiWXhSi1VToAom-Cha_cnln5DcF3tJtlMym3baRnYOsfckMDQ,euw1,europe
UmtRWsfnxcoLwNUuysmweGlbw_5UZe_eVfbRg_8gdE64MEudMf-iK8jEP0jPFDvArsfpEuz39XQcFg,kr,asia
EnIvgcBvxQLi3cKGUKvrDHDmO1mYHo0Zs1gRGQXrY_zpUv4naf6DdCImupLPz2ND_Hh09lpObeuFoA,euw1,europe
Qt0Q8WsYCIPNAQX9eAqwbUfhrO6x5lJpPC67IrH_8NPZcDDWYpn6rwZmhRaFYEYxUfQkx6MMvtxcMA,na1,americas
nqSvQxz6ojUTH0U2Mkyk_sUeFnP70KYk4zgbLOOmPrsK8FpQlYJiK1sOjcPx9lyYQbf4yciHbXc0RA,euw1,europe
K1_p4MwD4hWRaBwOu5U0Rp_ZHuFuo8qeqmBxIMXe4LSQFh9X38s-xeunI0M2JvyoNe3kW8QPvb5X3A,euw1,europe
EGlhT2YdgdDycyCn98VER9w41kQiC45LgfRRtjUO_2UU1FEpYu0OliOrI9tDtgaE1Xcfg_bmRoBB3A,vn2,sea
TiywxApcrN0RrNLHwHYKHvgf-mfGQZrlIfOfRVP0KlUAPE2Bmwyqh_TnsIdmNfA_Q9nOWQpkVgaLMw,euw1,europe
_KvsD2PLfL8Gu2OY9yyMJ3JtrALl3O32R37kW2Q4-wxP8MfZR9xewZDblhMzxinqGdMaoXYhgB6nuA,euw1,europe
2AEGvZQFuxHuw0zlHTIIf2Kr2NCWZ5bzIZYZ95L1C1QJn1CJHNbg2hV-xxhbcKZTqIoPXIWRGYa3Kw,na1,americas
Q__Zs_xwJn0r68QJoBwiHgoK_Mjt-MA0OO6dQ7-_cd_n3n6giMbRuf71RupQNNqvaO9lwudi_c79eQ,vn2,sea
94JlRvS5RwCrLlCaHmRhAy_ks036gXDXGczVe7nTV-l-jP5mrke8dL7AC80GgLyV0pQLtsLQdfL-wA,euw1,europe
iIjDtibZwQ5FEcZTq2lN9pmS8WA6vkLnaL-5Evoc2UNNHHCNkWzuS7QxNdODmHgtyCKojHZvaR_DbA,vn2,sea
t0WoVwTBbmpI0fpD4FLyXzALCRkl2iVBokMxUYilHILlIt5WdWx8PLM5EX1P8VuRGCSZTCdgKO12SA,kr,asia
ZA8wlLCjheOnQ7hgnDvsrz5Wy9UM0S0Ol5lMfmXofeDko-cUpKCG1H5cu5Rz286Wvppn2Q5A3A2vSA,euw1,europe
DpM5T4AzH3RUgjhunFLFlmRklrcksx-58fSKw1yvSI8bnBtt8UiQduXOtzBdqdmW2OXpp1AZKlZ9XA,kr,asia
1AfeM2ZW6nNcNWuQelZZONbfGXBbc9LmSEHgtot9N3hlXCc6zN1vu9oeDG9J8Sv5z_J-37J88nXnBQ,kr,asia
qmxHDh-Xcs2dmixHeaIQaQvwEb3O5Xk_J6cUdDCT468ONSJbp_-mcr0DLb-soH5khMUEuvHG_tbcHw,euw1,europe
plQoB-5gKSzl03RZjO9KYRk_DQ04EONSpWmBIfzBFnblpRM2tgeXNh0yT98HVSO_0lexhwEhl5OqGg,vn2,sea
Xp60fF4CHtaB8TqmL_0vC9GxEnM9GHIVIfLHtTqtaF0CU2RBCKa56M6M5ck7aZKlcswFxtgGaWxrlA,euw1,europe
QJZ6h06aluE0SDKZsO7PZBPWI8DOCHdROTMaHtKZL9lyAamsgIwMp5kni8sprRhi4ULn0D7eI_f-6g,vn2,sea
6jHXDAO1vq5cDxe7qdLMDRYvydlq3puz3hnX0EdowX-tqvKBh_SYqhnDE8myQ51jFttk4f9tWZAQTg,vn2,sea
HCfGV0ob_v3DfVq92NhUKwpEJjISK9A9XKFM8B_da4tJGtwjMfw1feNDtJIAAQyPB_O1PxlzQCX-jw,vn2,sea
t_tYrrrkY_DSzc1ktDekTBH0LB09IjEmGMhukuDTFLa8k2Ml2Y-9uhRNWgl-SbwYtoChzzujhcYt6w,na1,americas
PlEHGb_U8LwcjLsrCZrlmEB9xXtNcuUqwD-g14Rrk_0J9YcpbMgehL13-ZXrZChZjgqnOMHsbY53Kw,euw1,europe
HTzfB3F5EmEr27L9Kf3MtYj3LSvXegmKhWwOv6gHVx-UMDUwuuyUmAJ8F1rfVAd_CRWEJvrqYxSoEg,vn2,sea
DonTNkcASCP9QZxwI2TecwhlAKpPWHIfKEs0ubOEScgD25zVglsyfZquyPZCUclk7fSVUFMYs1I0MA,euw1,europe
vZy4pFw1Rhac6sT_nDbEwjb-yVA6KDkAU2gJGuIBtqZLwWl4z-vzXQoD2u6SnRXMBghxWtv3nzBaBg,euw1,europe
0AIqAtiYrNSfuHu8A7VJebbkj0JKWpwiuEdt0frxhq6c6g3zUOBNuMYh0lTkbAJbinBkuJlzBbZ0Xg,na1,americas
tC6T3NF90K2itlq8j-cLDosDSYKsGCWCMdKQDtmABrUEtmsESks0J10kqSTGr8me2azJ1OGz4LaGhg,euw1,europe
V0mCRiL7SC_3e8eemmmorNgkjsT24fmmxzYw-GIw1eW4KGwADF3t4_3HbXlz8mTa2KF362ajUc4ilQ,na1,americas
heakdPfK8ljxBZswFCFreqD_GnKHm1U-rarfOj9ida2hXA2dRe4mF77Jp-9nu36GG8029eQ3DtBLiA,euw1,europe
xDQPRFIUVQJE6retJ-v8QVV6NcvpukyuJaD7x215xgynBXwaiFzUv766CUIKnMnHBmzP2cyfIVr_3g,na1,americas
z6NuxsxvGpcVlF14zY_PyQyHLGAtfOL6fgnVdXIXHBH5xKLFwx6xJFqwpu6XrnWfS_a74CbGU9N0IQ,kr,asia
6y2mwey_ijuLH9E7ty-VTg3NImxhAQUNLVLhpaRzVUggbxvmH_5qT1SbZJk96piEUtaQvIJnhgbqlg,na1,americas
c5gQlo-qLO1ADjErmIanB0gMXC7W7NWYbw-gcjV2b8Prg4MnVqLc3O7ZIgj4FwWcTboSoyAeaowl_g,euw1,europe
RLlJ2glMyDorwDpVoH_gb9yvtDtWJRU2PpzzulCD-4Eyv-LtJx-nHTUBEG-B-hP2LriyJ51OhRk36g,kr,asia
5NClz41I1oaSG30wIFvSepRvc7YFkM5jYGkg5GulQEw_doj-G4kmgMk26lsjBFZtWKXU_jJR4lH6MQ,kr,asia
DqkQymdIVwolRa9ZxLtePVOw4jla6Mh2MMyY-_OZimymuTykxQefFmYEfjRoOj5phboFz0XVMDsSew,euw1,europe
BA30HEAk6nmhyDUuomY2IZNOqxnXTfcqTszUzHZUaBLSEeiUtSxqasswsjurt5E0CRR2lKG0cxf7jw,euw1,europe
yLn8TGMwWPoTVfWE9Pa3xXefJurdTYmil-Ga-vGgWvoGjTR6yfW6sxk4opd0ZirMhaFT9GySqarrmw,euw1,europe
FXcZiR7APZP06d-gBDCdk2kBQmwHsS0B0Lt3X4vtHG3piAJuk72mC5W42ZQItA2OEaREvRMWaBM8ew,kr,asia
yHuRtRxeLJTXF3bzQywS5PB5WMyqLiaf930POBIAo_jIOe_8oytw4yXOH5E_ef8Wqgw5PiYC0zjUNA,na1,americas
LRuq_8JP8SQOOTsQ4nty8oRvKaOQi9cVf_ydfLSSa64IIn-jQKL2yzwWOZA42wPpf-6U4_JHLikCpg,vn2,sea
A0MaOAdY2RZ429pQDprpvTEg6R8FC5Ddjm4WtVuaPPqbxAgUgqnYZ8DueDC0xGLQoGEL7E7I8eQlbg,kr,asia
63BQmoUlM4nEMPex492DnuChzY_ccuaualEfKcRBnWP0RfPrKa9gUaH9_Igb1_E0uEeqq4jDtaMOww,kr,asia
kRcz_LciT2pth0FChrVvCyTObjmWvBTEq_OVw9E8vyOPtIDibbhbjpe43muzgUZ3Nif1QXQBeQaRYA,vn2,sea
RRivo1Y0hSbn2ZngAfY-VXmyUfdKPDrIgggwgGKCXdYcEiX1Wy78SzuiAHDhMvs7n4bYwGQm7EpRFQ,vn2,sea
yHoPKTAd30tcV0fFe2-rq3IbB0S6k8DnlpaYYMcekVdWemb2AdfdWxzOFa-nJwRHRhFOCsN43w5r4Q,euw1,europe
gAjDSoDoiJZlL7NVBfiojstGqCQ8ouc-4D9AN6JYvMJ5iOneqN48h2UnjE-4ADYI01o9EZZPTFoGtQ,euw1,europe
qu0zmOryEXqeCrXNwN_sfdXOIoe5PjoF2ArfnsH47_jSEgd6JoEHTSoRZwoqWCRNMwoJh7S5Kd2f2A,euw1,europe
WjzImg66gLgQfxhDEBHsy-gvx-Z_1XvZ3UmVx9LZeE9abvehZSprplyaoFqYR62TuTgFqc_DSvYN0Q,euw1,europe
M08FfRiHfLqGy5d7fAOIpJoKP-rbIwygsL6V0bfaNI5KyTe4Z7UGweaQXqQNrw0q47GTw3zWFgrPGA,euw1,europe
gzO4f8-o8B_a27p6BnHuN-n0UPVWRkCX9HkBlnvhAiC7_tfC7Vn2Nz_aM6FuobISIePZRClG8T6xeA,na1,americas
sWemcRk68pSC8wqTanDRalC_WZseUG01pUCtPZXAik5w7EFDjDrh_d9gak8L8yY2uyhV_iIukBoo1Q,vn2,sea
0wdTJf0iP5J_tosKzdfDD87Cwt44ORqkRWYyqjrihMIN5QIetZbhhYzHAGr3aaJxa3lr39u7pTN_aA,na1,americas
Q9MkKIcsZNpQpXbRfbQ6reF8xfSDoxaPdh6gxeK-9KB3Mi621KOZ3Zr1yCwXcjpdJ3cIukaT8cdS3w,kr,asia
A4qTP5LsNTx-JfzTghymfSRH6duF6ccPaHW6TEMRA4oRN3pponE4gdZDW_2YqcsP82k7FRiXnhvQ1g,vn2,sea
KGXABSU41Vv8w_KMSVp9tSmL6F159vEZET_U6mwG_gBKP6usukKh39uERLiI8wbEXCWmJoo583y8hg,vn2,sea
l9oCd7-XkoVPgZM2aqwZoAm69YBsRgtCQXKLlPLrXaty-w-EsGZ3OKRuiqRhpEqHhZOBXuB3l6uZ9A,vn2,sea
CvbimoDgvbJHSjrh5U9kPGWhC5Vc0a_67DnwJkQXYJeW7m708PwMV4giclieJZ4zRPtVhqas4Y2yAQ,kr,asia
CXiR9MC0k2UHiceFjsAuQTQWdkSsCp_pqTVxJSur2XKe-zmwiwFx1JUMaihnlkXHEgij1LUYdyAplg,vn2,sea
cJczH2y3IbcJYNvWGPHRznCTN3EydEYa-VwRbv79idZ0HwH0YLEP5kpeB9Lj4kLV9JLfpOj9gnRlBQ,kr,asia
jg5cvVzAx-pEhR0Ead4PV6UD6Tvg3sTf5j71vefLXMhJltaz8qM0cKYwc__727pTsfrKlJ0L5UqMkQ,na1,americas
Zpj-Eq0uqew1KdxhciJGfwFwVKtdXufqlev3tHbQVtmEEt5QwWUwDbKKdN2CukXihHAP4g3_9e7wXQ,euw1,europe
pWpDPz0NQ-K1VCsGEGtCIP3PoLOKmuhcxczYwhlB5XJ2xdx6O_4ojsA1aJLfm1YfnpM_z75zi2aUtA,na1,americas
6_nvVtOQvLH4AkMPNhPtKvDuheX-wAeyEhiEDiWey-wjMlLg9XNcNbmnKY6acRp9kQWBlQArWq5fGw,euw1,europe
_Vw5s8mWjh1QtH-5VrmkPl8u6i-hu1m2-Uflef4dEvrn28etSC6soTab2_l3lEZFwfJBDP2kj0J1ZA,vn2,sea
lEGphl6xbUWZ_lRBdLkvCrRN8QTni8WQIzcY0J-EyPzSjdB8E_wD8HkYSGVAD7GEmeyR7fZFV-YHsg,na1,americas
RdcP___7G2W9qSLpZX_rSSB61I6lwaHnfBlzTP75qPBKIX53MtdPYuwrneMetmpXO2jQqNp-WcRc9Q,kr,asia
4uahFGZEoxm_IM5JyeEM1-79U6JLA5jkgxMqyrb99ha5EXnz0Z5Zw3ZmhobsXfQi9lekoHUPmBjmtQ,kr,asia
CWkMU379UGGPBV8-VXu6nMOSkigVV0wEXF4MPydbgGfxyh6zv9cFErDyNfOtZ2Y8ERpv8xF1-LgIgw,kr,asia
C2z9_BfoZ0T36xzTYhgpgxzrl9ZYGH9dy3D1qO7aAl_bzgnk7yvHfy5WpgHC1Im2s3QRSJV0EPG7cQ,euw1,europe
dLW6NuFr1JS8RUYfpzj917aPSj9YEL1Y-9LqQZIEdHOLe7cCalHY8fDURYksi7LvqTlJNCC-xSnEPg,vn2,sea
Hr7P2t0YVIzgxNLrKS74MRKEiW0cT6iNtJPcY_x3aB9U1popzgnkuGRgcDJ2J3JXsu1mNDhlE5lspQ,euw1,europe
